"","SITEVISITIDREPDIVER","X.1","SITE","ISLAND","X","SITEVISITID","METHOD","OBS_YEAR","REGION","REGION_NAME","ANALYSIS_SEC","ANALYSIS_YEAR","ANALYSIS_STRATA","SEC_NAME","DATE_","REEF_ZONE","DEPTH_BIN","DEPTH_BIN_new","LATITUDE","LONGITUDE","DEPTH","HARD_CORAL","SOFT_CORAL","MA","CCA","TA","SAND","CYANO","OTHER_BENTHIC","ComplexityValue","MEAN_SH","SD_SH_DIFF","MAX_HEIGHT","nCounts","nReps","REP","DIVER","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","UNKNOWN","TotFish","ECOREGION","POP_STATUS","SITE_SLOPE_400m","REPLICATEID","PISCIVORE_SJs"
"4022","5172AKSM",2803,"MOL-00170","Molokai",4271,5172,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.18048425,-156.8019791,22.3,22.5,0,7.5,2.5,67.5,0,0,0,NA,0.7475,0.548944711,2.25,2,1,"A","KSM",11.28173558,60.56905525,41.93459969,66.34192155,0,180.1273121,"Hawaii","P",4.57035257,"1845957373",14.1160516435032
"4023","5172AMON",2804,"MOL-00170","Molokai",4272,5172,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.18048425,-156.8019791,22.3,22.5,0,7.5,2.5,67.5,0,0,0,NA,0.7475,0.548944711,2.25,2,1,"A","MON",14.28795077,16.98695156,43.50781367,73.10978166,0,147.8924977,"Hawaii","P",4.57035257,"1845957392",19.162487013051
"4024","5173AKSM",2858,"MOL-00226","Molokai",4274,5173,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefShallow","MOL_PALI","07/09/2012","Forereef","Shallow","Shallow",21.16588541,-156.8739282,4.75,17.5,0,0,15,65,2.5,0,0,NA,1.1725,0.685066041,2.75,2,1,"A","KSM",0,4.420916989,3.821889835,26.34078554,0,34.58359236,"Hawaii","P",2.838185533,"1845957376",0
"4025","5173AMON",2857,"MOL-00226","Molokai",4273,5173,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefShallow","MOL_PALI","07/09/2012","Forereef","Shallow","Shallow",21.16588541,-156.8739282,4.75,17.5,0,0,15,65,2.5,0,0,NA,1.1725,0.685066041,2.75,2,1,"A","MON",0.537023552,0,3.00943081,3.690257684,0,7.236712045,"Hawaii","P",2.838185533,"1845957396",1.99663714479198
"4026","5174AKSM",2810,"MOL-00176","Molokai",4276,5174,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.16954386,-156.8449286,10.65,1.5,0,19.5,0,26.5,52.5,0,0,NA,0.42625,0.433940235,1.6,2,1,"A","KSM",0,0.13602174,0.137491223,9.458428314,0,9.731941278,"Hawaii","P",2.448989173,"1845957375",0
"4027","5174AMON",2809,"MOL-00176","Molokai",4275,5174,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.16954386,-156.8449286,10.65,1.5,0,19.5,0,26.5,52.5,0,0,NA,0.42625,0.433940235,1.6,2,1,"A","MON",0,0.093000812,0.474351997,9.360301676,0,9.927654484,"Hawaii","P",2.448989173,"1845957397",0
"4028","5175AIDW",2859,"MOL-00227","Molokai",4277,5175,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefShallow","MOL_PALI","07/09/2012","Forereef","Shallow","Shallow",21.17580506,-156.7534401,5.5,6,0,0,14,77.5,2.5,0,0,NA,1.17375,0.519668348,2.5,2,1,"A","IDW",0.124598136,0.21680723,123.9945205,8.164647522,0,132.5005734,"Hawaii","P",2.994569838,"1845957379",0.124598135842637
"4029","5175AMF",2860,"MOL-00227","Molokai",4278,5175,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefShallow","MOL_PALI","07/09/2012","Forereef","Shallow","Shallow",21.17580506,-156.7534401,5.5,6,0,0,14,77.5,2.5,0,0,NA,1.17375,0.519668348,2.5,2,1,"A","MF",0.654234676,1.426584824,247.5090066,9.422202799,0,259.0120289,"Hawaii","P",2.994569838,"1845957378",0.654234675512434
"4030","5176ABDS",2849,"MOL-00216","Molokai",4280,5176,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.17841694,-156.8069219,21.1,5,0,27.5,3.5,34,27.5,2.5,0,NA,0.5945,0.393002911,1.7,2,1,"A","BDS",0,0.707467366,0.837901202,15.45682946,0,17.00219803,"Hawaii","P",3.699751666,"1845957384",0
"4031","5176AMF",2850,"MOL-00216","Molokai",4279,5176,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.17841694,-156.8069219,21.1,5,0,27.5,3.5,34,27.5,2.5,0,NA,0.5945,0.393002911,1.7,2,1,"A","MF",0,0.098782722,44.66940969,11.88257386,0,56.65076628,"Hawaii","P",3.699751666,"1845957381",0
"4032","5177ABDS",2853,"MOL-00219","Molokai",4281,5177,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Mid",21.167987,-156.8759834,18.75,2.5,0,3,0.5,90.5,2.5,0,1,NA,0.2525,0.281888299,1.3,2,1,"A","BDS",0.722738954,0.806164733,1.187471451,13.40973986,0,16.126115,"Hawaii","P",2.584368218,"1845957386",0.72273895413678
"4033","5177AIDW",2854,"MOL-00219","Molokai",4282,5177,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Mid",21.167987,-156.8759834,18.75,2.5,0,3,0.5,90.5,2.5,0,1,NA,0.2525,0.281888299,1.3,2,1,"A","IDW",0,0.131711967,5.292584857,25.83634744,0,31.26064426,"Hawaii","P",2.584368218,"1845957380",0
"4034","5178ABLR",2819,"MOL-00183","Molokai",4284,5178,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefShallow","MOL_PALI","07/09/2012","Forereef","Shallow","Shallow",21.16966112,-156.7352138,4.45,11,0,0,26.5,60,0,0,2.5,NA,1.10875,0.486047216,2.5,2,1,"A","BLR",0,1.779341597,26.86877971,6.091651694,0,34.739773,"Hawaii","P",4.684234387,"1845957402",0
"4035","5178AJPZ",2820,"MOL-00183","Molokai",4283,5178,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefShallow","MOL_PALI","07/09/2012","Forereef","Shallow","Shallow",21.16966112,-156.7352138,4.45,11,0,0,26.5,60,0,0,2.5,NA,1.10875,0.486047216,2.5,2,1,"A","JPZ",1.856807669,3.03372576,62.53577864,14.94575999,0,82.37207206,"Hawaii","P",4.684234387,"1845957387",1.85680766940545
"4036","5179AIDW",2818,"MOL-00180","Molokai",4285,5179,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.16858103,-156.9073026,13.5,4,0,11,6,76.5,2.5,0,0,NA,0.8075,0.519885912,2.4,2,1,"A","IDW",2.300953342,14.46666422,48.76111881,29.77417552,0,95.3029119,"Hawaii","P",3.353015735,"1845957382",2.3009533418659
"4037","5179AMF",2817,"MOL-00180","Molokai",4286,5179,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.16858103,-156.9073026,13.5,4,0,11,6,76.5,2.5,0,0,NA,0.8075,0.519885912,2.4,2,1,"A","MF",0,16.29211096,76.26456545,37.692473,0,130.2491494,"Hawaii","P",3.353015735,"1845957383",0
"4038","5180AKCL",2806,"MOL-00171","Molokai",4287,5180,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.16375909,-156.7278998,27.1,1.5,0,4.5,0,61,32.5,0.5,0,NA,0.1225,0.098075226,0.525,2,1,"A","KCL",0,0.346341383,0.011829566,3.455027588,0,3.813198538,"Hawaii","P",1.595939613,"1845957403",0
"4039","5180APMA",2805,"MOL-00171","Molokai",4288,5180,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.16375909,-156.7278998,27.1,1.5,0,4.5,0,61,32.5,0.5,0,NA,0.1225,0.098075226,0.525,2,1,"A","PMA",0,0.664266385,5.342473797,5.029198331,0,11.03593851,"Hawaii","P",1.595939613,"1845957389",0
"4040","5182AKCL",2814,"MOL-00178","Molokai",4289,5182,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.17599499,-156.8209477,16.85,4,0,12.5,3,70.5,10,0,0,NA,0.81125,0.583518892,2.35,2,1,"A","KCL",12.8162553,11.89250189,26.37187208,36.49964364,0,87.58027292,"Hawaii","P",2.844062599,"1845957401",12.816255296198
"4041","5182APMA",2813,"MOL-00178","Molokai",4290,5182,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.17599499,-156.8209477,16.85,4,0,12.5,3,70.5,10,0,0,NA,0.81125,0.583518892,2.35,2,1,"A","PMA",4.228995745,2.3723909,9.790771722,10.62987634,0,27.0220347,"Hawaii","P",2.844062599,"1845957391",4.22899574481873
"4042","5183ABLR",2808,"MOL-00172","Molokai",4292,5183,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.16536213,-156.9020813,20.9,0.5,0,20,0,69.5,10,0,0,NA,0.3975,0.239986595,1.15,2,1,"A","BLR",0,0.340160979,1.666825948,1.501742296,0,3.508729222,"Hawaii","P",3.525583138,"1845957404",0
"4043","5183AJPZ",2807,"MOL-00172","Molokai",4291,5183,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.16536213,-156.9020813,20.9,0.5,0,20,0,69.5,10,0,0,NA,0.3975,0.239986595,1.15,2,1,"A","JPZ",0,0.854902366,1.792714606,4.62031044,0,7.267927413,"Hawaii","P",3.525583138,"1845957385",0
"4044","5184AKCL",2851,"MOL-00218","Molokai",4294,5184,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.17104816,-156.9132464,23.65,1,0,19,1,72.5,6.5,0,0,NA,1.2725,0.939237049,3.75,2,1,"A","KCL",19.81204722,2.556026546,69.60817428,13.56836697,0,105.544615,"Hawaii","P",3.95875511,"1845957400",19.81204721634
"4045","5184APMA",2852,"MOL-00218","Molokai",4293,5184,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefDeep","MOL_PALI","07/09/2012","Forereef","Deep","Deep",21.17104816,-156.9132464,23.65,1,0,19,1,72.5,6.5,0,0,NA,1.2725,0.939237049,3.75,2,1,"A","PMA",0,0.704888134,8.821108057,5.459275996,0,14.98527219,"Hawaii","P",3.95875511,"1845957394",0
"4046","5185ABLR",2811,"MOL-00177","Molokai",4296,5185,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.1887737,-156.9479494,14.5,5,0,2.5,2.5,87.5,2.5,0,0,NA,0.66375,0.333418915,2,2,1,"A","BLR",12.17870314,0.815457994,53.20824175,28.93448661,0,95.1368895,"Hawaii","P",4.516243931,"1845957405",12.1787031413058
"4047","5185AJPZ",2812,"MOL-00177","Molokai",4295,5185,"nSPC",2012,"MHI","Main Hawaiian Islands","MOL_PALI","2010-12","ForereefMid","MOL_PALI","07/09/2012","Forereef","Mid","Mid",21.1887737,-156.9479494,14.5,5,0,2.5,2.5,87.5,2.5,0,0,NA,0.66375,0.333418915,2,2,1,"A","JPZ",4.97108424,4.586712466,113.226494,15.25581581,0,138.0401065,"Hawaii","P",4.516243931,"1845957390",12.6807057198135
"4048","5186ABLR",2492,"MAI-00283","Maui",4298,5186,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefShallow","MAI_NE","08/09/2012","Forereef","Shallow","Shallow",20.79850123,-156.0159867,4.8,1.5,0,2.5,9,87,0,0,0,NA,0.97825,0.430374225,4,2,1,"A","BLR",1.039088246,0.165662721,17.96651602,8.598577013,0,27.769844,"Hawaii","P",4.342413113,"1845957412",1.03908824620692
"4049","5186ADJW",2491,"MAI-00283","Maui",4297,5186,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefShallow","MAI_NE","08/09/2012","Forereef","Shallow","Shallow",20.79850123,-156.0159867,4.8,1.5,0,2.5,9,87,0,0,0,NA,0.97825,0.430374225,4,2,1,"A","DJW",2.135299111,0.178847715,91.79238602,2.901742198,0,97.00827504,"Hawaii","P",4.342413113,"1845957426",2.13529911089355
"4050","5187ADJW",2484,"MAI-00275","Maui",4300,5187,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.83184419,-156.0968887,26.2,6.5,0,8.5,5,67.5,12.5,0,0,NA,0.5675,0.630037785,2.5,2,1,"A","DJW",0,0.074499011,6.121183452,6.117448804,0,12.31313127,"Hawaii","P",1.903594984,"1845957417",0
"4051","5187AMF",2483,"MAI-00275","Maui",4299,5187,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.83184419,-156.0968887,26.2,6.5,0,8.5,5,67.5,12.5,0,0,NA,0.5675,0.630037785,2.5,2,1,"A","MF",0,0.045563916,10.04543604,10.84133122,0,20.93233117,"Hawaii","P",1.903594984,"1845957419",0
"4052","5189ABLR",2488,"MAI-00279","Maui",4301,5189,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Shallow",20.88338024,-156.1836375,7.15,4.5,0,3.5,7.5,83,0,0,1.5,NA,1.0325,0.48122977,2.25,2,1,"A","BLR",0,0.015767799,3.679758135,3.635631075,0,7.331157009,"Hawaii","P",3.324515757,"1845957411",0
"4053","5189ADJW",2487,"MAI-00279","Maui",4302,5189,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Shallow",20.88338024,-156.1836375,7.15,4.5,0,3.5,7.5,83,0,0,1.5,NA,1.0325,0.48122977,2.25,2,1,"A","DJW",0,3.817225932,173.9163465,12.44097379,0,190.1745462,"Hawaii","P",3.324515757,"1845957427",0
"4054","5190AIDW",2479,"MAI-00273","Maui",4304,5190,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.81259079,-156.0564945,23,3.5,0,2.5,1,87.5,5.5,0,0,NA,0.66375,0.533373826,2.25,2,1,"A","IDW",0,0.015289724,0.527847515,6.164835785,0,6.707973024,"Hawaii","P",2.463219033,"1845957423",0
"4055","5190APMA",2480,"MAI-00273","Maui",4303,5190,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.81259079,-156.0564945,23,3.5,0,2.5,1,87.5,5.5,0,0,NA,0.66375,0.533373826,2.25,2,1,"A","PMA",1.137857702,0.124395429,22.48086654,8.303204829,0,32.0463245,"Hawaii","P",2.463219033,"1845957409",1.1378577020032
"4056","5191AIDW",2534,"MAI-00358","Maui",4305,5191,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefShallow","MAI_NE","08/09/2012","Forereef","Shallow","Shallow",20.83168954,-156.1151772,4.85,4.5,0,0,4,85,3,0,3.5,NA,0.89,0.613787189,2.35,2,1,"A","IDW",0,0.29272626,4.964921963,2.768743389,0,8.026391612,"Hawaii","P",1.828197518,"1845957421",0
"4057","5191APMA",2533,"MAI-00358","Maui",4306,5191,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefShallow","MAI_NE","08/09/2012","Forereef","Shallow","Shallow",20.83168954,-156.1151772,4.85,4.5,0,0,4,85,3,0,3.5,NA,0.89,0.613787189,2.35,2,1,"A","PMA",1.111368409,0.199287454,12.52785203,2.297612976,0,16.13612087,"Hawaii","P",1.828197518,"1845957410",1.11136840881777
"4058","5192AIDW",2531,"MAI-00354","Maui",4307,5192,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Mid",20.85596571,-156.1277371,10.6,1.5,0,15,1,79.5,2.5,0,0.5,NA,0.73625,0.502981363,2.3,2,1,"A","IDW",7.448296867,19.20509843,6.283843742,20.10030707,0,53.0375461,"Hawaii","P",2.1821539,"1845957425",7.44829686690731
"4059","5192APMA",2532,"MAI-00354","Maui",4308,5192,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Mid",20.85596571,-156.1277371,10.6,1.5,0,15,1,79.5,2.5,0,0.5,NA,0.73625,0.502981363,2.3,2,1,"A","PMA",3.90822506,3.585846711,6.925221953,6.654037498,0,21.07333122,"Hawaii","P",2.1821539,"1845957414",3.90822505958999
"4060","5193AIDW",2530,"MAI-00352","Maui",4309,5193,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Mid",20.86596231,-156.1487901,11.25,7.5,0,3.5,0.5,86,2.5,0,0,NA,0.445,0.393285575,1.55,2,1,"A","IDW",0.070169646,0.317545942,7.834386678,3.001947523,0,11.22404979,"Hawaii","P",3.102215952,"1845957428",0.0701696460209601
"4061","5193APMA",2529,"MAI-00352","Maui",4310,5193,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Mid",20.86596231,-156.1487901,11.25,7.5,0,3.5,0.5,86,2.5,0,0,NA,0.445,0.393285575,1.55,2,1,"A","PMA",0,0.04965019,1.574924398,2.081206874,0,3.705781462,"Hawaii","P",3.102215952,"1845957413",0
"4062","5195AJPZ",2486,"MAI-00277","Maui",4311,5195,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_HANA","2010-12","ForereefMid","MAI_HANA","08/09/2012","Forereef","Mid","Shallow",20.78279664,-155.9928473,7.55,15,0,5,5,72.5,2.5,0,0,NA,1.37125,1.047112649,4.65,2,1,"A","JPZ",0.356619835,1.458521363,46.25716984,3.529176973,0,51.60148801,"Hawaii","P",4.085196609,"1845957422",0.356619834925374
"4063","5195AMON",2485,"MAI-00277","Maui",4312,5195,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_HANA","2010-12","ForereefMid","MAI_HANA","08/09/2012","Forereef","Mid","Shallow",20.78279664,-155.9928473,7.55,15,0,5,5,72.5,2.5,0,0,NA,1.37125,1.047112649,4.65,2,1,"A","MON",0,2.881944467,35.35328169,5.284442735,0,43.5196689,"Hawaii","P",4.085196609,"1845957416",0
"4064","5196ABDS",2490,"MAI-00280","Maui",4314,5196,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Mid",20.80351671,-156.0223548,13.7,9,0,13.5,5,69,3.5,0,0,NA,0.72375,0.657381432,3.1,2,1,"A","BDS",0.541312089,0.45624417,10.56047807,11.02137226,0,22.57940659,"Hawaii","P",5.847144064,"1845957432",0.54131208941318
"4065","5196AKCL",2489,"MAI-00280","Maui",4313,5196,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefMid","MAI_NE","08/09/2012","Forereef","Mid","Mid",20.80351671,-156.0223548,13.7,9,0,13.5,5,69,3.5,0,0,NA,0.72375,0.657381432,3.1,2,1,"A","KCL",5.187775479,0.246006857,43.08832054,8.507070751,0,57.02917362,"Hawaii","P",5.847144064,"1845957429",5.18777547901071
"4066","5197AJPZ",2528,"MAI-00347","Maui",4316,5197,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.82983446,-156.0863067,20.45,3,0,2.5,0.5,89,5,0,0,NA,1.2475,1.410108488,6,2,1,"A","JPZ",4.285705317,0.364995336,8.370765474,9.543556786,0,22.56502291,"Hawaii","P",3.550551492,"1845957424",4.285705317458
"4067","5197AMON",2527,"MAI-00347","Maui",4315,5197,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.82983446,-156.0863067,20.45,3,0,2.5,0.5,89,5,0,0,NA,1.2475,1.410108488,6,2,1,"A","MON",0,0.224677584,14.52353433,14.03500817,0,28.78322008,"Hawaii","P",3.550551492,"1845957415",0
"4068","5198ABDS",2478,"MAI-00272","Maui",4317,5198,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.88770035,-156.1873165,21.85,3.5,0,22,3.5,51,20,0,0,NA,0.91125,0.720827814,2.7,2,1,"A","BDS",0.561357168,5.040649097,17.06240202,5.535097593,0,28.19950588,"Hawaii","P",3.222390998,"1845957431",0.561357168167681
"4069","5198AKCL",2477,"MAI-00272","Maui",4318,5198,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.88770035,-156.1873165,21.85,3.5,0,22,3.5,51,20,0,0,NA,0.91125,0.720827814,2.7,2,1,"A","KCL",3.641204791,8.816898806,38.2744323,11.45405856,0,62.18659446,"Hawaii","P",3.222390998,"1845957430",7.75372424770393
"4070","5199AJPZ",2482,"MAI-00274","Maui",4320,5199,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.90017816,-156.2005817,23.55,3.5,0,10,1,76.5,9,0,0,NA,0.81125,0.533372061,2.75,2,1,"A","JPZ",1.877324266,22.47201128,7.356368797,15.23092187,0,46.93662621,"Hawaii","P",3.336327034,"1845957420",1.87732426564123
"4071","5199AMON",2481,"MAI-00274","Maui",4319,5199,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NE","2010-12","ForereefDeep","MAI_NE","08/09/2012","Forereef","Deep","Deep",20.90017816,-156.2005817,23.55,3.5,0,10,1,76.5,9,0,0,NA,0.81125,0.533372061,2.75,2,1,"A","MON",18.49522798,0.482513206,14.97357691,10.68583695,0,44.63715505,"Hawaii","P",3.336327034,"1845957418",18.4952279835972
"4072","5200AIDW",2513,"MAI-00321","Maui",4322,5200,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NW","2010-12","ForereefMid","MAI_NW","09/09/2012","Forereef","Mid","Mid",21.0254369,-156.6146652,13.65,4,0,17.5,0.5,60.5,17.5,0,0,NA,0.9025,0.558839884,2.5,2,1,"A","IDW",0,0.775560475,2.393783207,4.801751777,0,7.971095459,"Hawaii","P",2.958938028,"1845957443",0
"4073","5200AJPZ",2514,"MAI-00321","Maui",4321,5200,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NW","2010-12","ForereefMid","MAI_NW","09/09/2012","Forereef","Mid","Mid",21.0254369,-156.6146652,13.65,4,0,17.5,0.5,60.5,17.5,0,0,NA,0.9025,0.558839884,2.5,2,1,"A","JPZ",0.767443744,7.376489953,17.15858271,9.811813013,0,35.11432942,"Hawaii","P",2.958938028,"1845957435",0.767443743746616
"4074","5201AIDW",2525,"MAI-00329","Maui",4323,5201,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_LAHAINA","2010-12","ForereefShallow","MAI_LAHAINA","09/09/2012","Forereef","Shallow","Shallow",20.99239694,-156.6696254,3.75,11,0,22.5,0.5,48.5,17.5,0,0,NA,0.91375,0.56787312,2,2,1,"A","IDW",0,0.444296426,3.724156995,10.04486336,0,14.21331678,"Hawaii","P",0.918554588,"1845957441",0
"4075","5201AJPZ",2526,"MAI-00329","Maui",4324,5201,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_LAHAINA","2010-12","ForereefShallow","MAI_LAHAINA","09/09/2012","Forereef","Shallow","Shallow",20.99239694,-156.6696254,3.75,11,0,22.5,0.5,48.5,17.5,0,0,NA,0.91375,0.56787312,2,2,1,"A","JPZ",0,0,6.639855916,26.68436208,0,33.324218,"Hawaii","P",0.918554588,"1845957436",0
"4076","5202AIDW",2521,"MAI-00325","Maui",4326,5202,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_LAHAINA","2010-12","ForereefShallow","MAI_LAHAINA","09/09/2012","Forereef","Shallow","Shallow",20.97942612,-156.680463,2.9,4.5,0,10.5,0,80,5,0,0,NA,0.2275,0.203623369,0.8,2,1,"A","IDW",0.062035271,0,0.586551619,1.735501126,0,2.384088016,"Hawaii","P",1.724742452,"1845957440",0.0620352706152356
"4077","5202AJPZ",2522,"MAI-00325","Maui",4325,5202,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_LAHAINA","2010-12","ForereefShallow","MAI_LAHAINA","09/09/2012","Forereef","Shallow","Shallow",20.97942612,-156.680463,2.9,4.5,0,10.5,0,80,5,0,0,NA,0.2275,0.203623369,0.8,2,1,"A","JPZ",0.220280824,0.127243695,7.832720761,8.808435749,0,16.98868103,"Hawaii","P",1.724742452,"1845957437",0.220280824324715
"4078","5203AKCL",2556,"MAI-00390","Maui",4328,5203,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NW","2010-12","ForereefDeep","MAI_NW","09/09/2012","Forereef","Deep","Deep",21.01638788,-156.5638091,21.5,3.5,0,4,1.5,78.5,12.5,0,0,NA,0.98875,0.666962266,2.35,2,1,"A","KCL",3.434781141,0.111258943,73.61069553,11.16299927,0,88.31973489,"Hawaii","P",2.770263587,"1845957447",3.43478114123734
"4079","5203APMA",2555,"MAI-00390","Maui",4327,5203,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NW","2010-12","ForereefDeep","MAI_NW","09/09/2012","Forereef","Deep","Deep",21.01638788,-156.5638091,21.5,3.5,0,4,1.5,78.5,12.5,0,0,NA,0.98875,0.666962266,2.35,2,1,"A","PMA",6.968981415,0.14457476,36.09097207,3.77683584,0,46.98136408,"Hawaii","P",2.770263587,"1845957438",6.96898141456052
"4080","5204ABLR",2511,"MAI-00320","Maui",4329,5204,"nSPC",2012,"MHI","Main Hawaiian Islands","MAI_NW","2010-12","ForereefMid","MAI_NW","09/09/2012","Forereef","Mid","Mid",21.02423359,-156.5859514,16.35,13.5,0,2,7.5,68.5,8.5,0,0,NA,0.79875,0.65208585,2.75,2,1,"A","BLR",2.624713918,1.615924367,10.87119352,5.888330152,0,21.00016196,"Hawaii","P",3.783071944,"1845957434",2.62471391845243
